user_id,general_interest,Age
15553,"history, historical fiction, biography",38
2812,"fantasy, paranormal",72
2818,non-fiction,46
18375,"history, historical fiction, biography",38
16191,"history, historical fiction, biography",27
16190,children,96
6251,children,22
6239,romance,69
6206,children,99
6237,non-fiction,29
6235,children,83
6234,fiction,46
18371,"mystery, thriller, crime",75
2831,romance,77
18365,"fantasy, paranormal",43
15583,poetry,34
2835,young-adult,29
5481,"mystery, thriller, crime",79
15588,fiction,84
2839,fiction,57
18343,"history, historical fiction, biography",27
6149,poetry,79
6147,"fantasy, paranormal",40
15683,children,89
6085,non-fiction,28
18048,non-fiction,38
2883,fiction,94
15674,young-adult,90
15675,"history, historical fiction, biography",48
2888,children,88
15677,romance,87
3234,non-fiction,65
16165,"fantasy, paranormal",69
5501,romance,99
5502,"comics, graphic",50
2892,"mystery, thriller, crime",27
15667,poetry,71
6075,"history, historical fiction, biography",36
18314,non-fiction,80
3233,"fantasy, paranormal",62
15690,"comics, graphic",61
6068,romance,28
15695,children,52
5513,fiction,95
15698,romance,47
18055,"comics, graphic",44
18305,young-adult,32
18304,children,89
6086,"fantasy, paranormal",99
5499,"comics, graphic",40
18342,poetry,56
6123,"mystery, thriller, crime",31
18341,"history, historical fiction, biography",63
2852,young-adult,72
15633,romance,43
2854,poetry,92
6137,"history, historical fiction, biography",51
6136,"history, historical fiction, biography",88
18337,young-adult,49
6130,"mystery, thriller, crime",50
15642,young-adult,64
15643,non-fiction,55
6127,non-fiction,54
15646,"comics, graphic",56
6088,"history, historical fiction, biography",28
5489,"mystery, thriller, crime",24
2864,"fantasy, paranormal",55
15649,fiction,26
15650,"comics, graphic",91
18333,poetry,68
18043,poetry,64
18044,non-fiction,60
3236,non-fiction,53
6092,non-fiction,94
18326,children,51
16169,fiction,91
16195,young-adult,35
15541,children,68
2201,romance,83
6282,"mystery, thriller, crime",73
6433,young-adult,74
15409,young-adult,61
3295,non-fiction,24
5421,young-adult,32
3294,romance,27
6419,fiction,79
18455,young-adult,58
2718,fiction,59
6418,"fantasy, paranormal",54
18448,children,46
6408,"fantasy, paranormal",53
2733,children,80
6398,non-fiction,60
2739,"comics, graphic",86
16231,non-fiction,41
2749,non-fiction,99
5443,"history, historical fiction, biography",48
18436,"comics, graphic",51
15441,"mystery, thriller, crime",99
18435,non-fiction,60
15443,non-fiction,37
15444,romance,76
15445,"fantasy, paranormal",79
6389,romance,40
18011,"mystery, thriller, crime",34
2713,non-fiction,23
18001,"mystery, thriller, crime",63
15403,"comics, graphic",22
2683,children,33
2670,"history, historical fiction, biography",36
6472,young-adult,88
18488,children,79
2672,"history, historical fiction, biography",64
2675,"comics, graphic",25
18481,"fantasy, paranormal",65
15372,romance,25
6459,"fantasy, paranormal",79
3297,"comics, graphic",53
15376,children,87
16250,non-fiction,44
5405,"comics, graphic",35
2711,"mystery, thriller, crime",75
16248,poetry,18
6454,young-adult,88
15383,"comics, graphic",78
6452,"comics, graphic",70
18473,"comics, graphic",65
15389,fiction,81
6441,"mystery, thriller, crime",37
5416,"mystery, thriller, crime",22
15396,poetry,65
6439,romance,87
6435,fiction,85
5450,poetry,95
16224,children,81
6382,poetry,91
6302,young-adult,90
6330,"comics, graphic",34
18400,children,89
15505,"fantasy, paranormal",81
18025,non-fiction,80
15507,non-fiction,71
6317,fiction,27
15510,young-adult,74
18397,romance,63
15513,fiction,92
2786,children,59
15517,young-adult,34
6301,"history, historical fiction, biography",56
18404,romance,70
6297,"mystery, thriller, crime",28
18390,"history, historical fiction, biography",28
2791,"mystery, thriller, crime",75
6291,"history, historical fiction, biography",20
2792,young-adult,29
15532,"mystery, thriller, crime",68
6286,"fantasy, paranormal",24
15536,"fantasy, paranormal",60
6285,"comics, graphic",37
6284,non-fiction,48
6283,"fantasy, paranormal",68
18403,"fantasy, paranormal",66
6336,"fantasy, paranormal",96
15455,"history, historical fiction, biography",30
15474,romance,59
5456,"fantasy, paranormal",44
6378,non-fiction,65
2761,children,33
15460,young-adult,50
6372,non-fiction,70
2770,poetry,50
6371,"comics, graphic",78
18419,"history, historical fiction, biography",66
16216,"history, historical fiction, biography",81
6367,poetry,76
6364,"fantasy, paranormal",19
3279,poetry,27
6340,"mystery, thriller, crime",21
6360,"comics, graphic",67
2779,poetry,19
2781,"fantasy, paranormal",28
6352,"history, historical fiction, biography",64
6351,"fantasy, paranormal",79
6349,"fantasy, paranormal",86
15486,"comics, graphic",99
6347,non-fiction,86
6345,"comics, graphic",25
6344,"fantasy, paranormal",21
6342,"mystery, thriller, crime",68
2910,fiction,97
18301,"comics, graphic",35
6059,children,49
18300,children,48
18091,young-adult,31
15925,poetry,52
16083,romance,57
15928,children,38
3072,"comics, graphic",42
5801,poetry,80
3073,"history, historical fiction, biography",33
18169,fiction,82
3080,romance,42
5790,"mystery, thriller, crime",99
15940,fiction,25
5789,children,41
5788,non-fiction,81
3167,"history, historical fiction, biography",46
18163,"history, historical fiction, biography",64
5616,non-fiction,32
5617,"fantasy, paranormal",88
5781,"history, historical fiction, biography",55
16076,young-adult,86
15951,"history, historical fiction, biography",87
5619,"history, historical fiction, biography",33
5778,children,89
3091,romance,58
18154,"fantasy, paranormal",66
15962,"fantasy, paranormal",68
15921,romance,71
5803,romance,91
5804,"mystery, thriller, crime",73
15901,"comics, graphic",34
5849,"fantasy, paranormal",88
5846,"fantasy, paranormal",73
3031,"mystery, thriller, crime",93
3034,"fantasy, paranormal",41
18191,"mystery, thriller, crime",43
16093,young-adult,27
5588,"comics, graphic",38
15893,young-adult,39
15897,"comics, graphic",18
15899,"fantasy, paranormal",88
3181,"fantasy, paranormal",28
3040,"mystery, thriller, crime",29
15918,poetry,96
5825,non-fiction,43
5822,poetry,24
18183,children,58
3059,non-fiction,92
5815,fiction,22
5600,"fantasy, paranormal",90
5812,"mystery, thriller, crime",74
5811,romance,35
3061,fiction,58
5810,non-fiction,30
5806,"comics, graphic",36
3098,children,48
18150,"fantasy, paranormal",76
5765,poetry,47
3130,romance,83
16008,non-fiction,82
5710,"fantasy, paranormal",91
5706,non-fiction,93
5701,"fantasy, paranormal",41
18126,fiction,84
16017,poetry,41
18108,fiction,35
5690,"mystery, thriller, crime",39
16020,fiction,57
5688,"fantasy, paranormal",85
5687,non-fiction,87
18109,fiction,21
16005,"fantasy, paranormal",59
16026,non-fiction,61
5657,children,73
3131,romance,47
3133,children,73
16031,romance,46
16032,"fantasy, paranormal",93
16033,"comics, graphic",75
16038,poetry,36
5662,non-fiction,26
18111,young-adult,73
16047,"history, historical fiction, biography",27
5652,young-adult,42
5719,"history, historical fiction, biography",81
15967,fiction,34
18141,"fantasy, paranormal",63
15968,"fantasy, paranormal",37
5628,fiction,35
5632,romance,36
18147,non-fiction,81
16067,fiction,93
15974,"fantasy, paranormal",36
15976,"history, historical fiction, biography",96
5750,young-adult,80
16065,poetry,51
5748,poetry,25
5747,fiction,44
5739,romance,90
3124,romance,71
18100,fiction,61
15988,"comics, graphic",54
5636,"history, historical fiction, biography",75
5732,children,85
3156,"fantasy, paranormal",98
3155,"fantasy, paranormal",89
5730,fiction,45
5728,romance,31
5725,"fantasy, paranormal",90
5724,young-adult,39
16057,non-fiction,90
16094,children,56
16095,young-adult,90
5852,romance,26
15765,"history, historical fiction, biography",42
5531,romance,91
16138,"history, historical fiction, biography",98
2955,"comics, graphic",72
2956,non-fiction,82
6000,children,30
5532,"mystery, thriller, crime",67
5996,"comics, graphic",85
5990,"history, historical fiction, biography",23
15761,romance,42
15762,non-fiction,64
15764,poetry,94
3215,"history, historical fiction, biography",93
18274,non-fiction,48
18261,young-adult,70
18260,"comics, graphic",81
18259,"comics, graphic",76
16132,"fantasy, paranormal",92
5976,young-adult,30
3208,"history, historical fiction, biography",29
5972,romance,47
5971,fiction,78
18254,"fantasy, paranormal",21
5968,non-fiction,55
2970,"history, historical fiction, biography",67
2949,children,74
3223,poetry,36
5962,romance,92
18059,poetry,49
18299,"history, historical fiction, biography",50
15709,romance,87
18298,"mystery, thriller, crime",83
18297,children,71
5520,"fantasy, paranormal",39
6050,"history, historical fiction, biography",95
15716,"mystery, thriller, crime",42
16150,fiction,30
6045,"mystery, thriller, crime",54
18058,"comics, graphic",83
6033,romance,94
18290,romance,25
6012,"fantasy, paranormal",81
18289,poetry,88
15726,"mystery, thriller, crime",92
16147,"history, historical fiction, biography",59
15728,children,26
5527,young-adult,37
2929,non-fiction,49
18062,non-fiction,97
15736,"history, historical fiction, biography",18
16142,children,99
2936,romance,79
6015,poetry,47
18251,non-fiction,70
5958,poetry,88
5855,non-fiction,34
15854,"mystery, thriller, crime",82
16112,young-adult,73
5559,"history, historical fiction, biography",99
3005,romance,29
15838,children,52
5561,"mystery, thriller, crime",82
3194,young-adult,61
18217,romance,63
5898,poetry,98
5573,"fantasy, paranormal",20
5576,"comics, graphic",81
15850,fiction,97
5580,poetry,92
16114,"history, historical fiction, biography",48
18206,young-adult,73
3020,poetry,19
5582,young-adult,91
15862,poetry,85
5875,non-fiction,84
15865,"history, historical fiction, biography",47
5870,poetry,64
5583,"history, historical fiction, biography",68
18200,children,79
5865,romance,73
5859,young-adult,86
18077,non-fiction,23
5906,poetry,38
15791,children,51
5934,"comics, graphic",72
18250,"mystery, thriller, crime",36
5955,"fantasy, paranormal",74
5954,"comics, graphic",24
5952,romance,89
15797,non-fiction,36
2973,fiction,53
15801,"fantasy, paranormal",81
16127,"fantasy, paranormal",98
2976,young-adult,20
5547,fiction,32
2978,poetry,70
16125,romance,98
2999,fiction,93
15808,young-adult,83
18240,"mystery, thriller, crime",57
15811,poetry,56
16124,non-fiction,53
16123,"fantasy, paranormal",50
5924,"mystery, thriller, crime",27
18235,"history, historical fiction, biography",40
5557,young-adult,72
18228,"history, historical fiction, biography",83
5912,"fantasy, paranormal",82
18226,poetry,61
5396,"comics, graphic",80
2667,"history, historical fiction, biography",48
18493,romance,48
6875,romance,55
7023,non-fiction,87
7022,"fantasy, paranormal",20
7021,"comics, graphic",30
2354,"fantasy, paranormal",67
14929,non-fiction,71
2355,romance,77
7017,young-adult,27
7015,non-fiction,55
7011,fiction,85
16369,poetry,88
5265,non-fiction,35
18735,fiction,60
16367,young-adult,78
18733,young-adult,20
17945,young-adult,73
18731,romance,82
6992,"comics, graphic",55
6987,"history, historical fiction, biography",24
14951,romance,31
14952,young-adult,46
2365,"comics, graphic",62
6985,"comics, graphic",24
6984,children,81
14957,"comics, graphic",22
2368,children,39
14924,romance,51
14923,romance,70
18743,children,38
5261,"history, historical fiction, biography",63
17938,romance,36
5249,children,21
16383,"history, historical fiction, biography",62
14890,fiction,38
14893,non-fiction,21
2333,"history, historical fiction, biography",48
7048,non-fiction,94
16379,romance,73
16378,"comics, graphic",81
16377,poetry,97
7034,"mystery, thriller, crime",50
14906,"mystery, thriller, crime",83
14920,"comics, graphic",37
16374,young-adult,71
14908,fiction,65
18749,"mystery, thriller, crime",94
2351,"mystery, thriller, crime",76
14913,poetry,36
18746,"mystery, thriller, crime",22
14915,"fantasy, paranormal",94
14916,"comics, graphic",21
18745,young-adult,89
7027,children,64
7026,"history, historical fiction, biography",84
6975,romance,36
5267,poetry,36
3363,fiction,99
15020,non-fiction,83
18706,non-fiction,48
5277,"history, historical fiction, biography",80
15008,"mystery, thriller, crime",25
2400,"history, historical fiction, biography",90
15010,"mystery, thriller, crime",65
5278,"mystery, thriller, crime",46
6905,fiction,45
16352,poetry,31
15016,non-fiction,42
6902,"fantasy, paranormal",56
6901,romance,69
6896,fiction,49
2388,fiction,68
3357,"history, historical fiction, biography",87
18692,romance,23
5283,"fantasy, paranormal",73
6889,poetry,26
2419,"mystery, thriller, crime",90
2426,"mystery, thriller, crime",70
6882,poetry,24
2428,"fantasy, paranormal",74
15038,young-adult,93
2429,non-fiction,44
15040,children,62
6921,non-fiction,47
6922,"fantasy, paranormal",21
18723,"mystery, thriller, crime",46
5273,"comics, graphic",66
6971,romance,80
14967,children,59
16362,"history, historical fiction, biography",76
6967,children,43
14972,children,22
18719,children,66
14974,young-adult,62
5270,fiction,48
6954,young-adult,69
6951,romance,73
2380,fiction,85
14982,"comics, graphic",54
14999,children,50
2381,"comics, graphic",80
6945,romance,89
6941,"fantasy, paranormal",57
2383,non-fiction,55
6936,"mystery, thriller, crime",41
16357,non-fiction,42
6926,romance,62
18709,children,28
14996,"fantasy, paranormal",23
6923,romance,76
18708,"mystery, thriller, crime",79
17937,"mystery, thriller, crime",41
7060,"mystery, thriller, crime",23
7063,children,60
7164,"history, historical fiction, biography",96
14747,"fantasy, paranormal",36
14748,young-adult,97
18838,"comics, graphic",81
2233,non-fiction,86
7182,"mystery, thriller, crime",62
7179,"mystery, thriller, crime",71
14756,"fantasy, paranormal",88
2234,"history, historical fiction, biography",52
5176,"fantasy, paranormal",51
2241,young-adult,74
7166,children,70
2248,non-fiction,82
16429,poetry,82
5177,young-adult,72
7161,"mystery, thriller, crime",96
14775,non-fiction,51
14776,young-adult,94
7153,children,59
17920,non-fiction,36
5186,"comics, graphic",76
5188,romance,40
16416,romance,85
7149,"comics, graphic",54
7145,non-fiction,34
14744,non-fiction,90
14741,romance,18
14790,fiction,33
7212,children,54
16442,fiction,68
7238,non-fiction,80
2207,fiction,59
5163,fiction,24
7232,"fantasy, paranormal",46
2208,non-fiction,55
16439,"history, historical fiction, biography",35
7221,children,80
2210,romance,94
7213,"fantasy, paranormal",26
14721,"mystery, thriller, crime",31
16437,"fantasy, paranormal",33
7196,young-adult,75
5166,romance,94
17912,"mystery, thriller, crime",40
5169,"comics, graphic",23
7205,"comics, graphic",33
18848,fiction,28
18847,romance,61
14732,"fantasy, paranormal",68
18844,"fantasy, paranormal",47
14737,non-fiction,67
14738,non-fiction,60
7197,"fantasy, paranormal",66
14789,romance,82
18813,"mystery, thriller, crime",86
3378,poetry,86
14855,"history, historical fiction, biography",62
7108,fiction,77
7106,young-adult,22
14837,"history, historical fiction, biography",29
18792,children,80
17927,"fantasy, paranormal",66
2301,"comics, graphic",56
14844,"history, historical fiction, biography",36
14845,fiction,53
5216,poetry,58
18785,romance,22
18782,poetry,76
14858,"comics, graphic",54
7110,non-fiction,63
